Date,AMC,AMZN,BTC-USD,GME,QQQ,VWUSX,^GSPC
2003-07-31,,41.64,,4.58,27.61,12.74,990.31
2003-08-01,,40.03,,4.55,27.32,12.61,980.15
2003-08-04,,39.65,,4.63,27.31,12.64,982.82
2003-08-05,,38.67,,4.51,26.23,12.41,965.46
2003-08-06,,38.94,,4.41,26.21,12.38,967.08
2003-08-07,,39.01,,4.42,26.32,12.45,974.12
2003-08-08,,39.15,,4.28,26.11,,977.59
2003-08-11,,38.93,,4.26,26.4,,980.59
2003-08-12,,39.85,,4.29,26.79,,990.35
2003-08-13,,40.21,,4.33,26.8,,984.03
2003-08-14,,40.3,,4.41,26.83,,990.51
2003-08-15,,40.1,,4.44,27.06,,990.67
2003-08-18,,43.02,,4.38,27.76,12.8,999.74
2003-08-19,,43.57,,4.82,28.11,,1002.35
2003-08-20,,43.76,,4.97,28.04,12.78,1000.3
2003-08-21,,45.7,,5.27,28.34,,1003.27
2003-08-22,,45.22,,5.48,28.17,12.7,993.06
2003-08-25,,45.85,,5.55,28.23,12.72,993.71
2003-08-26,,45.93,,5.37,28.25,,996.73
2003-08-27,,45.88,,5.52,28.48,,996.79
2003-08-28,,45.94,,5.55,28.73,,1002.84
2003-08-29,,46.32,,5.6,28.99,12.93,1008.01
2003-09-02,,47.33,,5.82,29.41,13.1,1021.99
2003-09-03,,46.19,,5.98,29.39,13.17,1026.27
2003-09-04,,47.29,,6.05,29.66,13.22,1027.97
2003-09-05,,46.52,,6.06,29.47,,1021.39
2003-09-08,,47.28,,6.01,29.95,,1031.64
2003-09-09,,46.68,,5.96,29.6,13.11,1023.17
2003-09-10,,46.22,,5.8,28.89,12.94,1010.92
2003-09-11,,45.19,,5.72,29.21,13.06,1016.42
2003-09-12,,45.68,,5.66,29.36,,1018.63
2003-09-15,,45.51,,5.79,29.08,13.04,1014.81
2003-09-16,,46.24,,5.67,29.87,13.28,1029.32
2003-09-17,,46.16,,5.81,29.75,13.25,1025.97
2003-09-18,,47.89,,5.77,30.2,13.42,1039.58
2003-09-19,,47.58,,5.77,30.02,13.33,1036.3
2003-09-22,,47.47,,5.65,29.45,13.12,1022.82
2003-09-23,,50.44,,5.77,29.97,13.26,1029.03
2003-09-24,,49.61,,5.51,28.84,12.95,1009.38
2003-09-25,,50.05,,5.39,28.47,,1003.27
2003-09-26,,48.56,,5.47,28.29,,996.85
2003-09-29,,49.86,,5.49,28.77,12.96,1006.58
2003-09-30,,48.43,,5.35,28.15,,995.97
2003-10-01,,49.12,,5.47,28.78,,1018.22
2003-10-02,,50.09,,5.58,28.88,13.15,1020.24
2003-10-03,,52.89,,5.62,29.69,13.3,1029.85
2003-10-06,,54.15,,5.81,29.9,13.32,1034.35
2003-10-07,,54.91,,5.81,30.09,13.42,1039.25
2003-10-08,,55.7,,5.75,29.89,,1033.78
2003-10-09,,57.86,,5.89,30.12,13.4,1038.73
2003-10-10,,58.06,,5.86,30.4,13.39,1038.06
2003-10-13,,58.3,,6.2,30.6,13.5,1045.35
2003-10-14,,59.91,,6.35,30.68,13.56,1049.48
2003-10-15,,58.55,,6.37,30.55,13.49,1046.76
2003-10-16,,59.91,,6.3,30.79,13.55,1050.07
2003-10-17,,59.69,,6.14,30.05,13.36,1039.32
2003-10-20,,59.59,,6.08,30.42,13.46,1044.68
2003-10-21,,59.35,,6.06,30.61,13.53,1046.03
2003-10-22,,54.03,,5.91,30.02,13.29,1030.36
2003-10-23,,54.32,,5.73,29.67,13.3,1033.77
2003-10-24,,54.51,,5.41,29.69,13.23,1028.91
2003-10-27,,54.82,,5.62,29.7,,1031.13
2003-10-28,,56.73,,5.84,30.7,,1046.79
2003-10-29,,56.69,,5.72,30.67,13.54,1048.11
2003-10-30,,55.83,,5.72,30.73,13.47,1046.94
2003-10-31,,54.43,,5.66,30.55,13.51,1050.71
2003-11-03,,56.74,,5.26,31.05,13.66,1059.02
2003-11-04,,56.86,,5.34,30.84,,1053.25
2003-11-05,,56.74,,5.62,31.12,13.57,1051.81
2003-11-06,,54.99,,5.69,31.21,13.65,1058.05
2003-11-07,,54.31,,5.66,30.94,,1053.21
2003-11-10,,51.98,,5.61,30.55,,1047.11
2003-11-11,,52.23,,5.69,30.44,,1046.57
2003-11-12,,54.13,,5.81,31.09,13.62,1058.53
2003-11-13,,54.8,,5.62,31.06,,1058.41
2003-11-14,,52.45,,5.44,30.42,,1050.35
2003-11-17,,50.36,,5.39,30.11,,1043.63
2003-11-18,,48.5,,5.1,29.42,,1034.15
2003-11-19,,49.53,,5.19,29.7,,1042.44
2003-11-20,,48.85,,5.46,29.42,13.18,1033.65
2003-11-21,,48.58,,5.44,29.72,,1035.28
2003-11-24,,51.33,,5.54,30.55,13.54,1052.08
2003-11-25,,52.47,,5.43,30.55,13.52,1053.89
2003-11-26,,52.96,,5.44,30.68,13.6,1058.45
2003-11-28,,53.97,,5.44,30.72,13.61,1058.2
2003-12-01,,54.65,,5.38,31.17,13.79,1070.12
2003-12-02,,53.93,,5.13,31.0,13.68,1066.62
2003-12-03,,51.51,,5.15,30.61,13.64,1064.73
2003-12-04,,51.8,,5.0,30.94,13.67,1069.72
2003-12-05,,51.56,,4.95,30.42,,1061.5
2003-12-08,,51.08,,4.94,30.6,,1069.3
2003-12-09,,49.34,,4.81,29.89,13.38,1060.18
2003-12-10,,49.2,,4.87,30.01,13.37,1059.05
2003-12-11,,50.8,,5.15,30.65,,1071.21
2003-12-12,,50.99,,5.1,30.6,,1074.14
2003-12-15,,50.41,,4.85,30.2,13.48,1068.04
2003-12-16,,49.5,,5.03,30.26,,1075.13
2003-12-17,,47.58,,4.95,30.31,,1076.48
2003-12-18,,48.75,,5.1,30.88,13.76,1089.18
2003-12-19,,49.24,,5.18,30.79,13.74,1088.66
2003-12-22,,49.89,,5.06,30.88,13.77,1092.94
2003-12-23,,52.48,,5.3,31.12,13.85,1096.02
2003-12-24,,53.32,,5.05,31.18,13.83,1094.04
2003-12-26,,53.47,,5.07,31.14,13.86,1095.89
2003-12-29,,53.47,,5.18,31.65,14.04,1109.48
2003-12-30,,52.83,,5.23,31.76,14.03,1109.64
2003-12-31,,52.62,,5.19,31.67,14.05,1111.92
2004-01-02,,51.9,,5.09,31.58,14.02,1108.48
2004-01-05,,53.27,,5.41,32.22,14.19,1122.22
2004-01-06,,53.03,,6.06,32.43,14.23,1123.67
2004-01-07,,51.9,,5.74,32.73,14.38,1126.33
2004-01-08,,50.24,,6.25,32.99,14.46,1131.92
2004-01-09,,51.59,,6.05,32.77,,1121.86
2004-01-12,,52.95,,6.05,33.29,14.5,1127.23
2004-01-13,,54.91,,6.0,32.96,14.38,1121.22
2004-01-14,,55.8,,5.92,33.08,14.47,1130.52
2004-01-15,,56.18,,5.86,33.16,14.5,1132.05
2004-01-16,,55.72,,5.89,33.5,14.69,1139.83
2004-01-20,,56.61,,5.86,33.48,14.65,1138.77
2004-01-21,,56.2,,5.88,33.34,14.7,1147.62
2004-01-22,,57.18,,5.79,33.14,14.73,1143.94
2004-01-23,,57.11,,5.72,33.02,14.66,1141.55
2004-01-26,,57.03,,5.77,33.52,14.9,1155.37
2004-01-27,,55.74,,5.74,32.78,,1144.05
2004-01-28,,51.96,,5.57,32.22,14.44,1128.48
2004-01-29,,49.22,,5.55,32.35,,1134.11
2004-01-30,,50.4,,5.59,32.2,14.48,1131.13
2004-02-02,,48.27,,5.5,32.11,,1135.26
2004-02-03,,44.94,,5.48,32.08,14.57,1136.03
2004-02-04,,45.39,,5.49,31.56,14.39,1126.52
2004-02-05,,46.04,,5.55,31.68,,1128.59
2004-02-06,,46.35,,5.86,32.25,14.63,1142.76
2004-02-09,,45.86,,5.66,32.24,14.52,1139.81
2004-02-10,,45.59,,5.79,32.29,14.61,1145.54
2004-02-11,,47.14,,5.89,32.64,14.76,1157.76
2004-02-12,,47.06,,5.89,32.36,,1152.11
2004-02-13,,46.38,,5.78,32.09,,1145.81
2004-02-17,,45.53,,6.16,32.52,14.72,1156.99
2004-02-18,,44.87,,6.08,32.62,,1151.82
2004-02-19,,44.65,,6.08,32.12,,1147.06
2004-02-20,,45.17,,6.06,32.02,,1144.11
2004-02-23,,43.97,,6.0,31.66,,1140.99
2004-02-24,,42.32,,6.27,31.58,,1139.09
2004-02-25,,42.94,,6.28,31.77,,1143.67
2004-02-26,,43.65,,6.22,31.85,14.51,1144.91
2004-02-27,,43.01,,6.28,31.76,,1144.94
2004-03-01,,42.97,,6.25,32.18,,1155.97
2004-03-02,,42.01,,6.11,31.81,14.49,1149.1
2004-03-03,,43.17,,6.16,31.63,,1151.03
2004-03-04,,44.39,,6.06,31.93,14.64,1154.87
2004-03-05,,44.09,,6.09,31.82,,1156.86
2004-03-08,,43.5,,5.99,31.07,,1147.2
2004-03-09,,42.71,,5.97,30.97,14.35,1140.58
2004-03-10,,41.55,,5.75,30.57,14.17,1123.89
2004-03-11,,41.28,,5.68,30.29,14.0,1106.78
2004-03-12,,42.44,,6.03,30.84,14.25,1120.57
2004-03-15,,41.08,,5.92,30.31,14.01,1104.49
2004-03-16,,42.13,,5.78,30.36,,1110.7
2004-03-17,,42.8,,5.68,30.84,14.25,1123.75
2004-03-18,,43.01,,5.63,30.7,14.21,1122.32
2004-03-19,,42.8,,5.75,30.18,,1109.78
2004-03-22,,40.85,,5.56,29.8,13.84,1095.4
2004-03-23,,40.23,,5.72,29.56,13.8,1093.95
2004-03-24,,39.63,,5.72,29.9,13.76,1091.33
2004-03-25,,41.99,,5.81,30.7,14.1,1109.19
2004-03-26,,41.7,,5.88,30.59,14.09,1108.06
2004-03-29,,42.76,,6.1,31.09,14.31,1122.47
2004-03-30,,43.8,,6.05,31.19,,1127.0
2004-03-31,,43.28,,6.07,31.13,14.32,1126.21
2004-04-01,,44.74,,6.04,31.41,14.45,1132.17
2004-04-02,,46.09,,6.18,32.22,,1141.81
2004-04-05,,46.96,,6.21,32.53,14.79,1150.57
2004-04-06,,46.44,,6.19,32.12,,1148.16
2004-04-07,,45.85,,6.17,32.09,,1140.53
2004-04-08,,48.1,,6.2,32.09,,1139.32
2004-04-12,,47.96,,6.21,32.29,,1145.2
2004-04-13,,46.58,,6.04,31.82,14.53,1129.44
2004-04-14,,46.79,,6.03,31.97,,1128.17
2004-04-15,,46.99,,6.16,31.4,,1128.84
2004-04-16,,45.5,,6.13,31.35,,1134.61
2004-04-19,,47.11,,6.15,31.73,,1135.82
2004-04-20,,45.2,,6.06,30.99,14.22,1118.15
2004-04-21,,45.72,,6.22,31.26,,1124.09
2004-04-22,,48.86,,6.24,32.07,14.54,1139.93
2004-04-23,,46.29,,6.11,32.32,14.56,1140.6
2004-04-26,,47.25,,6.11,32.09,,1135.53
2004-04-27,,48.0,,6.15,32.03,,1138.11
2004-04-28,,46.97,,6.06,31.44,14.24,1122.41
2004-04-29,,46.19,,5.98,30.96,14.12,1113.89
2004-04-30,,43.6,,5.93,30.2,13.97,1107.3
2004-05-03,,44.41,,5.98,30.49,14.07,1117.49
2004-05-04,,43.95,,6.12,30.62,14.15,1119.55
2004-05-05,,44.26,,6.09,30.86,,1121.53
2004-05-06,,43.14,,6.08,30.63,,1113.99
2004-05-07,,41.9,,5.93,30.37,13.95,1098.7
2004-05-10,,41.26,,5.79,30.11,,1087.12
2004-05-11,,42.7,,5.89,30.57,13.94,1095.45
2004-05-12,,43.02,,5.84,30.63,13.91,1097.28
2004-05-13,,43.61,,5.81,30.41,13.93,1096.44
2004-05-14,,43.05,,5.75,30.18,,1095.7
2004-05-17,,42.08,,5.56,29.9,13.65,1084.1
2004-05-18,,41.99,,5.3,30.17,,1091.49
2004-05-19,,41.69,,5.22,30.13,13.74,1088.68
2004-05-20,,40.98,,5.16,30.27,13.72,1089.19
2004-05-21,,41.17,,5.18,30.42,13.82,1093.56
2004-05-24,,41.63,,5.18,30.63,,1095.41
2004-05-25,,43.62,,5.18,31.23,,1113.05
2004-05-26,,44.69,,5.29,31.43,,1114.94
2004-05-27,,47.62,,5.3,31.63,,1121.28
2004-05-28,,48.5,,5.26,31.75,,1120.68
2004-06-01,,50.23,,5.22,31.7,14.34,1121.2
2004-06-02,,50.35,,5.24,31.63,,1124.99
2004-06-03,,49.4,,5.15,31.25,14.2,1116.64
2004-06-04,,50.95,,5.25,31.43,14.28,1122.5
2004-06-07,,51.76,,5.37,32.18,,1140.42
2004-06-08,,51.94,,5.37,32.22,14.59,1142.18
2004-06-09,,50.24,,5.41,31.77,14.37,1131.33
2004-06-10,,49.94,,5.33,32.0,14.4,1136.47
2004-06-14,,49.25,,5.19,31.55,,1125.29
2004-06-15,,50.11,,5.18,31.96,14.33,1132.01
2004-06-16,,50.57,,5.31,31.9,14.36,1133.56
2004-06-17,,49.77,,5.22,31.61,14.26,1132.05
2004-06-18,,49.6,,5.06,31.65,,1135.02
2004-06-21,,49.77,,5.05,31.4,14.18,1130.3
2004-06-22,,49.0,,4.89,31.86,,1134.41
2004-06-23,,50.81,,5.0,32.24,,1144.06
2004-06-24,,51.02,,4.96,32.18,,1140.65
2004-06-25,,51.8,,5.08,32.42,,1134.43
2004-06-28,,53.39,,5.05,32.16,,1133.35
2004-06-29,,53.71,,5.02,32.46,,1136.2
2004-06-30,,54.4,,5.12,32.78,,1140.84
2004-07-01,,52.56,,4.98,32.17,,1128.94
2004-07-02,,52.59,,5.0,31.98,,1125.38
2004-07-06,,51.24,,4.97,31.3,,1116.21
2004-07-07,,51.0,,4.91,31.36,,1118.33
2004-07-08,,49.5,,4.95,31.01,13.79,1109.11
2004-07-09,,48.32,,4.98,31.05,,1112.81
2004-07-12,,49.05,,5.05,30.92,,1114.35
2004-07-13,,49.6,,5.1,30.88,13.78,1115.14
2004-07-14,,49.5,,5.1,30.57,,1111.47
2004-07-15,,48.67,,5.08,30.46,13.75,1106.69
2004-07-16,,47.1,,5.07,30.11,13.56,1101.39
2004-07-19,,46.02,,4.98,30.05,13.49,1100.9
2004-07-20,,46.99,,5.11,30.77,13.62,1108.67
2004-07-21,,44.76,,5.22,29.88,13.34,1093.88
2004-07-22,,45.82,,5.17,30.29,13.43,1096.84
2004-07-23,,39.98,,4.9,29.71,13.25,1086.2
2004-07-26,,38.78,,4.9,29.58,13.17,1084.07
2004-07-27,,39.11,,5.15,29.99,13.36,1094.83
2004-07-28,,37.97,,5.09,29.86,13.27,1095.42
2004-07-29,,38.58,,5.18,30.21,13.4,1100.43
2004-07-30,,38.92,,5.18,30.31,13.44,1101.72
2004-08-02,,38.3,,5.28,30.37,13.46,1106.62
2004-08-03,,37.61,,5.15,29.73,13.32,1099.69
2004-08-04,,37.12,,5.12,29.74,13.33,1098.63
2004-08-05,,35.61,,5.03,29.18,13.07,1080.7
2004-08-06,,35.49,,5.05,28.42,12.84,1063.97
2004-08-09,,35.32,,5.01,28.49,,1065.22
2004-08-10,,37.1,,5.08,28.85,13.06,1079.04
2004-08-11,,36.56,,5.06,28.59,12.94,1075.79
2004-08-12,,36.29,,5.02,28.2,12.78,1063.23
2004-08-13,,36.13,,5.05,28.25,12.8,1064.8
2004-08-16,,37.95,,5.32,28.57,12.98,1079.34
2004-08-17,,38.23,,5.4,28.89,,1081.71
2004-08-18,,39.36,,5.64,29.4,,1095.17
2004-08-19,,38.63,,5.77,29.25,13.2,1091.23
2004-08-20,,39.51,,5.72,29.54,,1098.35
2004-08-23,,39.45,,5.63,29.61,,1095.68
2004-08-24,,39.05,,5.71,29.6,,1096.19
2004-08-25,,40.3,,5.72,30.01,,1104.96
2004-08-26,,40.19,,5.68,29.88,13.41,1105.09
2004-08-27,,39.9,,5.72,30.02,13.45,1107.77
2004-08-30,,38.31,,5.76,29.51,13.29,1099.15
2004-08-31,,38.14,,5.64,29.55,,1104.24
2004-09-01,,38.24,,5.7,29.77,13.36,1105.91
2004-09-02,,39.18,,5.82,30.21,13.54,1118.31
2004-09-03,,38.74,,5.81,29.65,,1113.63
2004-09-07,,38.51,,5.83,29.91,13.55,1121.3
2004-09-08,,38.01,,5.74,29.79,13.51,1116.27
2004-09-09,,38.07,,5.81,30.04,13.59,1118.38
2004-09-10,,38.57,,5.8,30.51,13.73,1123.92
2004-09-13,,40.01,,5.83,30.9,13.81,1125.82
2004-09-14,,42.67,,5.87,30.95,13.87,1128.33
2004-09-15,,42.21,,5.9,30.62,13.74,1120.37
2004-09-16,,42.57,,5.99,30.68,,1123.5
2004-09-17,,42.96,,6.31,30.77,,1128.55
2004-09-20,,43.27,,6.09,30.77,,1122.2
2004-09-21,,43.29,,6.23,30.9,13.9,1129.3
2004-09-22,,41.38,,6.13,30.36,13.63,1113.56
2004-09-23,,41.83,,6.01,30.33,13.61,1108.36
2004-09-24,,40.94,,6.14,30.23,,1110.11
2004-09-27,,39.93,,6.03,29.97,13.5,1103.52
2004-09-28,,39.43,,5.99,30.03,,1110.06
2004-09-29,,40.84,,6.12,30.47,,1114.8
2004-09-30,,40.86,,6.23,30.52,13.67,1114.58
2004-10-01,,40.47,,6.37,31.36,,1131.5
2004-10-04,,41.01,,6.72,31.54,13.96,1135.17
2004-10-05,,40.96,,6.81,31.58,,1134.48
2004-10-06,,41.36,,6.7,31.83,,1142.05
2004-10-07,,41.15,,6.37,31.48,13.87,1130.65
2004-10-08,,40.0,,6.3,30.9,,1122.14
2004-10-11,,40.15,,6.44,31.05,13.71,1124.39
2004-10-12,,40.22,,6.46,31.0,13.68,1121.84
2004-10-13,,39.98,,6.35,30.93,,1113.65
2004-10-14,,39.1,,6.21,30.79,,1103.29
2004-10-15,,38.55,,6.43,30.95,13.47,1108.2
2004-10-18,,39.27,,6.43,31.39,13.6,1114.02
2004-10-19,,38.33,,6.37,31.17,,1103.23
2004-10-20,,38.35,,6.44,31.31,13.42,1103.66
2004-10-21,,39.47,,6.56,31.79,,1106.49
2004-10-22,,34.6,,6.49,31.1,13.37,1095.74
2004-10-25,,33.97,,6.46,30.95,13.31,1094.8
2004-10-26,,33.83,,6.55,31.11,,1111.09
2004-10-27,,34.23,,6.74,31.9,,1125.4
2004-10-28,,34.45,,6.7,32.1,,1127.44
2004-10-29,,34.13,,6.59,32.05,,1130.2
2004-11-01,,35.1,,6.67,32.17,,1130.51
2004-11-02,,36.24,,6.75,32.28,,1130.56
2004-11-03,,35.92,,6.72,32.49,,1143.2
2004-11-04,,36.91,,6.83,32.68,,1161.67
2004-11-05,,36.56,,7.25,32.97,,1166.17
2004-11-08,,37.32,,7.69,33.01,14.27,1164.89
2004-11-09,,37.4,,7.4,32.94,14.29,1164.08
2004-11-10,,38.09,,7.2,32.82,,1162.91
2004-11-11,,38.83,,7.2,33.26,,1173.48
2004-11-12,,40.46,,7.91,33.58,,1184.17
2004-11-15,,40.89,,7.79,33.73,,1183.81
2004-11-16,,40.07,,7.51,33.52,,1175.43
2004-11-17,,39.9,,7.41,33.97,,1181.94
2004-11-18,,40.37,,7.37,34.13,,1183.55
2004-11-19,,38.55,,6.91,33.6,,1170.34
2004-11-22,,38.05,,6.66,33.92,,1177.24
2004-11-23,,38.31,,6.93,33.87,,1176.94
2004-11-24,,38.75,,7.23,34.16,14.6,1181.76
2004-11-26,,39.09,,7.31,34.06,,1182.65
2004-11-29,,38.94,,7.19,34.05,,1178.57
2004-11-30,,39.68,,7.1,33.98,,1173.82
2004-12-01,,39.98,,7.1,34.67,14.8,1191.37
2004-12-02,,40.17,,7.09,34.8,14.86,1190.33
2004-12-03,,40.09,,7.07,34.86,14.87,1191.17
2004-12-06,,39.49,,7.08,34.98,,1190.25
2004-12-07,,38.2,,7.1,34.38,,1177.07
2004-12-08,,38.72,,7.21,34.58,14.77,1182.81
2004-12-09,,39.82,,7.21,34.79,14.88,1189.24
2004-12-10,,39.05,,7.29,34.68,14.88,1188.0
2004-12-13,,39.83,,7.24,34.99,15.02,1198.68
2004-12-14,,40.44,,7.15,35.16,15.04,1203.38
2004-12-15,,41.0,,7.16,35.03,15.07,1205.72
2004-12-16,,40.05,,7.23,34.7,14.93,1203.21
2004-12-17,,40.01,,7.12,34.61,14.81,1194.2
2004-12-20,,38.95,,7.08,34.38,14.75,1194.65
2004-12-21,,39.39,,7.14,34.8,14.89,1205.45
2004-12-22,,39.52,,7.38,34.84,14.96,1209.57
2004-12-23,,38.93,,7.22,34.87,14.96,1210.13
2004-12-27,,42.25,,7.18,34.72,14.9,1204.92
2004-12-28,,44.63,,7.49,35.05,15.03,1213.54
2004-12-29,,44.82,,7.52,35.09,15.04,1213.45
2004-12-30,,44.97,,7.56,35.07,15.07,1213.55
2004-12-31,,44.29,,7.53,35.01,,1211.92
2005-01-03,,44.52,,7.25,34.64,14.91,1202.08
2005-01-04,,42.14,,7.17,34.01,14.65,1188.05
2005-01-05,,41.77,,7.16,33.8,14.6,1183.74
2005-01-06,,41.05,,7.12,33.63,14.62,1187.89
2005-01-07,,42.32,,6.58,33.81,14.68,1186.19
2005-01-10,,41.84,,6.53,33.79,14.79,1190.25
2005-01-11,,41.64,,6.45,33.55,,1182.99
2005-01-12,,42.3,,6.41,33.83,14.76,1187.7
2005-01-13,,42.6,,6.39,33.38,14.59,1177.45
2005-01-14,,44.55,,6.41,33.7,14.71,1184.52
2005-01-18,,44.58,,6.5,33.95,14.84,1195.98
2005-01-19,,43.96,,6.52,33.39,,1184.63
2005-01-20,,42.36,,6.45,32.75,14.43,1175.41
2005-01-21,,41.16,,6.43,32.49,14.31,1167.87
2005-01-24,,40.38,,6.29,32.03,14.2,1163.75
2005-01-25,,40.94,,6.29,32.19,14.27,1168.41
2005-01-26,,41.34,,6.44,32.58,14.37,1174.07
2005-01-27,,42.31,,6.48,32.53,14.36,1174.55
2005-01-28,,42.22,,6.33,32.38,14.34,1171.36
2005-01-31,,43.22,,6.43,32.8,14.52,1181.27
2005-02-01,,42.48,,6.49,32.9,,1189.41
2005-02-02,,41.88,,6.75,32.95,14.63,1193.19
2005-02-03,,35.75,,6.6,32.58,14.53,1189.89
2005-02-04,,35.72,,6.62,33.1,14.74,1203.03
2005-02-07,,35.69,,6.56,33.03,14.7,1201.72
2005-02-08,,36.3,,6.56,33.09,,1202.3
2005-02-09,,35.89,,6.44,32.54,14.54,1191.99
2005-02-10,,35.78,,6.37,32.58,14.64,1197.01
2005-02-11,,35.78,,6.45,33.06,,1205.3
2005-02-14,,36.03,,6.48,33.21,,1206.14
2005-02-15,,36.14,,6.63,33.43,14.8,1210.12
2005-02-16,,35.66,,6.63,33.31,14.82,1210.34
2005-02-17,,35.69,,6.65,32.86,14.68,1200.75
2005-02-18,,35.31,,6.57,32.75,14.61,1201.59
2005-02-22,,34.72,,6.3,32.35,14.39,1184.16
2005-02-23,,34.14,,6.34,32.39,,1190.8
2005-02-24,,34.69,,6.26,32.81,14.55,1200.2
2005-02-25,,34.99,,6.47,32.99,14.69,1211.37
2005-02-28,,35.18,,6.53,32.64,,1203.6
2005-03-01,,35.39,,6.82,33.0,,1210.41
2005-03-02,,35.5,,6.83,32.98,,1210.08
2005-03-03,,35.65,,6.85,32.71,,1210.47
2005-03-04,,35.85,,6.97,32.9,,1222.12
2005-03-07,,36.32,,7.01,33.38,14.87,1225.31
2005-03-08,,35.83,,6.91,33.04,14.73,1219.43
2005-03-09,,35.4,,6.82,32.95,,1207.01
2005-03-10,,34.91,,6.83,32.9,14.66,1209.25
2005-03-11,,34.75,,6.83,32.59,14.47,1200.08
2005-03-14,,34.6,,6.62,32.74,14.48,1206.83
2005-03-15,,34.18,,7.13,32.48,,1197.75
2005-03-16,,33.87,,7.0,32.11,14.26,1188.07
2005-03-17,,33.97,,7.08,32.19,,1190.21
2005-03-18,,34.16,,7.08,32.02,14.23,1189.65
2005-03-21,,33.67,,6.94,32.08,14.17,1183.78
2005-03-22,,33.15,,6.56,31.68,14.07,1171.71
2005-03-23,,33.18,,7.39,31.8,14.1,1172.53
2005-03-24,,32.88,,7.59,31.81,14.12,1171.42
2005-03-28,,33.39,,7.88,31.87,14.16,1174.28
2005-03-29,,33.43,,7.6,31.61,,1165.36
2005-03-30,,34.32,,7.65,32.21,14.29,1181.41
2005-03-31,,34.27,,7.46,32.07,14.21,1180.59
2005-04-01,,34.01,,7.33,31.74,14.06,1172.92
2005-04-04,,35.0,,7.33,31.97,14.16,1176.12
2005-04-05,,35.28,,7.44,32.06,14.24,1181.39
2005-04-06,,34.82,,7.38,32.01,,1184.07
2005-04-07,,34.9,,7.4,32.39,14.32,1191.14
2005-04-08,,34.6,,7.33,32.13,14.19,1181.2
2005-04-11,,34.6,,7.24,31.99,14.13,1181.21
2005-04-12,,34.63,,7.39,32.15,,1187.76
2005-04-13,,34.3,,7.24,31.62,13.93,1173.79
2005-04-14,,33.97,,7.04,31.17,13.76,1162.05
2005-04-15,,33.02,,7.28,30.46,13.55,1142.62
2005-04-18,,33.0,,7.98,30.47,13.58,1145.98
2005-04-19,,32.78,,8.11,30.68,13.7,1152.78
2005-04-20,,33.25,,7.88,30.43,13.65,1137.5
2005-04-21,,33.73,,8.05,31.24,13.89,1159.95
2005-04-22,,33.04,,7.96,30.77,13.78,1152.12
2005-04-25,,33.53,,8.2,31.03,,1162.1
2005-04-26,,32.71,,8.27,30.74,13.79,1151.83
2005-04-27,,31.72,,8.24,30.78,,1156.38
2005-04-28,,32.52,,8.26,30.47,13.74,1143.22
2005-04-29,,32.36,,8.28,30.67,13.87,1156.85
2005-05-02,,33.1,,8.63,30.8,,1162.16
2005-05-03,,33.21,,8.58,30.96,13.9,1161.17
2005-05-04,,33.96,,8.47,31.33,,1175.65
2005-05-05,,33.96,,8.69,31.36,14.14,1172.63
2005-05-06,,34.52,,8.7,31.45,,1171.35
2005-05-09,,34.64,,8.67,31.6,14.25,1178.84
2005-05-10,,34.23,,8.64,31.37,14.11,1166.22
2005-05-11,,33.82,,8.66,31.53,,1171.11
2005-05-12,,33.85,,8.69,31.44,,1159.36
2005-05-13,,33.9,,8.58,31.78,,1154.05
2005-05-16,,34.54,,8.64,31.99,14.38,1165.69
2005-05-17,,34.73,,8.82,32.18,,1173.8
2005-05-18,,35.33,,9.15,32.62,,1185.56
2005-05-19,,35.59,,9.43,32.89,,1191.08
2005-05-20,,35.5,,9.43,33.02,,1189.28
2005-05-23,,35.68,,9.61,33.19,,1193.86
2005-05-24,,35.54,,10.02,33.3,14.85,1194.07
2005-05-25,,35.25,,9.62,33.16,14.77,1190.01
2005-05-26,,35.45,,9.92,33.49,14.88,1197.62
2005-05-27,,35.5,,10.06,33.51,14.89,1198.78
2005-05-31,,35.51,,9.82,33.39,,1191.5
2005-06-01,,36.5,,10.11,33.66,15.0,1202.22
2005-06-02,,36.41,,10.13,33.9,15.08,1204.29
2005-06-03,,35.59,,10.46,33.41,14.98,1196.02
2005-06-06,,35.77,,10.95,33.42,15.02,1197.51
2005-06-07,,35.35,,10.78,33.14,,1197.26
2005-06-08,,34.83,,10.5,33.07,,1194.67
2005-06-09,,35.2,,10.87,33.28,,1200.93
2005-06-10,,34.95,,11.03,32.93,14.92,1198.11
2005-06-13,,34.87,,10.97,33.09,14.95,1200.82
2005-06-14,,35.04,,10.9,32.95,,1203.91
2005-06-15,,35.24,,11.28,33.06,14.96,1206.58
2005-06-16,,35.58,,11.11,33.24,,1210.96
2005-06-17,,35.31,,11.13,33.24,15.14,1216.96
2005-06-20,,35.69,,10.9,33.24,15.09,1216.1
2005-06-21,,35.38,,10.79,33.22,15.12,1213.61
2005-06-22,,35.22,,10.94,33.19,,1213.88
2005-06-23,,35.43,,10.94,32.82,,1200.73
2005-06-24,,35.02,,10.81,32.45,,1191.57
2005-06-27,,34.5,,10.63,32.3,,1190.69
2005-06-28,,33.71,,10.91,32.61,,1201.57
2005-06-29,,33.35,,10.93,32.54,,1199.85
2005-06-30,,33.09,,11.01,32.28,14.94,1191.33
2005-07-01,,32.91,,11.05,32.24,,1194.44
